scorer,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker,heatmap_tracker
bodyparts,Head,Head,Head,LeftPaw,LeftPaw,LeftPaw,Back,Back,Back
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
171,1014.2753295898438,775.0498657226562,0.7873877286911011,952.0346069335938,630.6610717773438,0.0003041427116841078,672.037109375,625.4432373046875,0.998971164226532
172,1007.7341918945312,776.587158203125,0.8693444728851318,949.7531127929688,630.0248413085938,0.0003066927311010659,669.914794921875,620.1331176757812,0.9984380602836609
173,1009.8587036132812,776.0700073242188,0.8850582838058472,950.8682861328125,632.7240600585938,0.0002956464886665344,670.787353515625,618.86376953125,0.9872467517852783
174,1006.6869506835938,776.7927856445312,0.9452568888664246,955.1786499023438,636.656005859375,0.0002916380180977285,666.0271606445312,619.0732421875,0.9848066568374634
175,1006.538818359375,776.7289428710938,0.941262423992157,946.9894409179688,633.9614868164062,0.0002848846488632262,656.7932739257812,609.6259155273438,0.9779447317123413
176,1006.5738525390625,775.3410034179688,0.8959017992019653,958.0410766601562,633.6419677734375,0.00030058599077165127,668.7261352539062,624.0068969726562,0.9809389710426331
177,1010.6962280273438,773.0679321289062,0.8243800401687622,952.1700439453125,631.10107421875,0.00030025315936654806,669.6205444335938,629.8045654296875,0.9997143745422363
178,1009.5989379882812,774.8603515625,0.8406592607498169,950.1470336914062,628.2490844726562,0.000312915479298681,669.4488525390625,628.6145629882812,0.9935165047645569
179,1016.36865234375,773.3739624023438,0.7226042747497559,953.4371337890625,629.3037109375,0.00030769110890105367,662.4299926757812,624.7302856445312,0.9990754127502441
180,1017.9166870117188,774.408203125,0.6696150302886963,949.9615478515625,626.3029174804688,0.0003184641245752573,669.4805908203125,624.7815551757812,0.9989885091781616
181,1012.8321533203125,775.3372802734375,0.8013454675674438,948.6173095703125,629.3380126953125,0.00031381126609630883,675.7572021484375,625.2870483398438,0.9932633638381958
182,1025.7523193359375,759.856689453125,0.09404496848583221,926.6875,611.5820922851562,0.0003506417269818485,675.0262451171875,620.4959106445312,0.9933794140815735
183,999.3970336914062,694.364013671875,0.0002162024611607194,924.67333984375,612.0573120117188,0.00035225588362663984,675.2879638671875,618.3502807617188,0.9834998250007629
184,999.03076171875,693.6712036132812,0.00021803475101478398,908.5850830078125,609.7225341796875,0.0003323269775137305,676.3460083007812,604.10009765625,0.9557859897613525
185,967.6798706054688,627.174072265625,0.00032753642881289124,902.8995361328125,608.6332397460938,0.00033500068821012974,674.6743774414062,604.3389892578125,0.9654737710952759
186,990.2901000976562,675.2620239257812,0.00022212203475646675,909.5753784179688,610.455810546875,0.00034078818862326443,677.3844604492188,605.7428588867188,0.992459237575531
187,958.0181274414062,603.4183959960938,0.00037781198625452816,881.1210327148438,607.518798828125,0.00033898872788995504,685.489013671875,606.8653564453125,0.9911949634552002
188,957.1136474609375,601.3011474609375,0.0003817600372713059,860.0983276367188,606.5712890625,0.00034390095970593393,686.3073120117188,607.2832641601562,0.990755558013916
189,957.0115356445312,601.1980590820312,0.00038265096372924745,867.7772827148438,607.2325439453125,0.0003345127624925226,684.6985473632812,610.784423828125,0.9954792261123657
190,957.2618408203125,600.9918212890625,0.0003839225973933935,879.4592895507812,608.70654296875,0.0003473242395557463,681.3447875976562,619.1622314453125,0.9823284149169922
191,957.4205322265625,600.891845703125,0.0003837388940155506,882.1190185546875,609.9611206054688,0.00034504791256040335,682.566162109375,623.2894287109375,0.9885269403457642
192,957.4187622070312,600.9176635742188,0.00038439250783994794,878.210693359375,610.0372314453125,0.00033986312337219715,681.0604248046875,624.0640869140625,0.9885760545730591
193,957.7391357421875,601.0330200195312,0.0003842847072519362,877.0994262695312,609.8683471679688,0.00033643963979557157,681.2498779296875,623.3173828125,0.9923491477966309
194,958.18798828125,603.1328735351562,0.00037969773984514177,881.4608154296875,609.736572265625,0.00033210497349500656,681.288330078125,620.480712890625,0.9964424967765808
195,963.7557983398438,616.5799560546875,0.00034988540573976934,894.111572265625,609.8853149414062,0.00033970121876336634,682.069091796875,616.332275390625,0.9917298555374146
196,961.8925170898438,611.1930541992188,0.00036159291630610824,870.8864135742188,607.78271484375,0.0003299759700894356,685.3194580078125,608.2581176757812,0.9867262840270996
197,957.9451904296875,601.2348022460938,0.0003825519816018641,843.4566040039062,606.2069091796875,0.0003844414895866066,687.8073120117188,605.5415649414062,0.9582945108413696
198,957.8336181640625,601.0205078125,0.0003825694730039686,838.5308837890625,605.0648193359375,0.0004543361719697714,689.1697998046875,601.25048828125,0.9901005625724792
199,958.0072021484375,601.0285034179688,0.0003833414812106639,835.730712890625,604.9918212890625,0.00042580071021802723,686.7871704101562,600.85302734375,0.9607225060462952
200,957.9591674804688,600.9884033203125,0.000384648737963289,838.35107421875,604.2969360351562,0.00040837927372194827,683.44384765625,598.7496337890625,0.9766402244567871
201,958.216064453125,601.7098388671875,0.0003841195721179247,831.940673828125,601.7777099609375,0.0004360649036243558,680.402587890625,590.914306640625,0.9850506782531738
202,958.4310302734375,601.8375244140625,0.0003829662746284157,826.37841796875,601.6694946289062,0.00057112897047773,686.019287109375,590.41552734375,0.9908604621887207
203,958.1734619140625,601.4204711914062,0.00038524900446645916,829.9861450195312,601.9182739257812,0.00043675460619851947,680.417724609375,591.0530395507812,0.9839202165603638
204,957.9735717773438,601.0410766601562,0.0003853916423395276,825.4197387695312,600.9514770507812,0.000511455989908427,679.8167114257812,589.429931640625,0.9949063658714294
205,958.1097412109375,600.9707641601562,0.00038439087802544236,830.0333862304688,600.9393310546875,0.00046104995999485254,684.34716796875,588.899658203125,0.9807629585266113
206,958.2290649414062,600.8892211914062,0.0003842975711449981,832.585693359375,601.283203125,0.0004845229268539697,686.2581176757812,590.0274047851562,0.9918456077575684
207,958.4266357421875,600.8607788085938,0.0003838629927486181,835.7945556640625,600.341796875,0.00043538922909647226,686.6932373046875,587.604736328125,0.9977368116378784
208,958.8585815429688,602.0165405273438,0.0003814848023466766,847.3146362304688,600.8929443359375,0.0003809882909990847,687.0012817382812,587.2904663085938,0.997399628162384
209,964.2708129882812,614.3953247070312,0.00035643059527501464,866.9752197265625,602.3536376953125,0.00030254971352405846,678.9065551757812,582.9363403320312,0.9982185959815979
210,958.9429321289062,602.158447265625,0.00038265209877863526,847.274169921875,598.9088134765625,0.0003724429989233613,684.723388671875,583.5444946289062,0.9985917806625366
211,960.6396484375,605.861328125,0.0003748625749722123,863.6478271484375,601.3253784179688,0.0003162279899697751,680.1286010742188,585.5674438476562,0.9918933510780334
212,1023.2318725585938,754.76806640625,0.438102126121521,962.0914306640625,668.724365234375,0.00018266274128109217,649.014404296875,583.1328125,0.9989993572235107
213,1007.84912109375,741.851806640625,0.987533450126648,992.050537109375,680.4417114257812,0.00032965614809654653,634.53662109375,569.9970092773438,0.9958696365356445
214,1002.40869140625,740.979248046875,0.9999146461486816,1010.0353393554688,730.4830322265625,0.0021849507465958595,624.0567626953125,566.4404296875,0.9980818033218384
215,997.4815673828125,740.9000244140625,0.9958181977272034,969.2474365234375,674.3309936523438,0.0002561828005127609,629.8211059570312,565.5201416015625,0.9893513321876526
216,972.4423217773438,734.6241455078125,0.2759525179862976,939.9439086914062,624.9811401367188,0.0002896541845984757,621.8884887695312,564.6030883789062,0.98903489112854
217,958.9808959960938,625.4735107421875,0.00038250695797614753,934.5863647460938,615.1502075195312,0.00032822228968143463,616.4107666015625,565.41748046875,0.9978711605072021
218,960.1680297851562,626.2423095703125,0.00035380086046643555,933.7677612304688,610.6480712890625,0.00033343391260132194,616.5752563476562,568.8206787109375,0.998716413974762
219,961.96728515625,639.4364013671875,0.0003257775097154081,926.0573120117188,612.2532348632812,0.0003257261705584824,632.6082763671875,567.1387939453125,0.9952864646911621
220,998.8326416015625,804.2297973632812,0.5146273374557495,948.3440551757812,648.762451171875,0.0002741896896623075,629.5780029296875,566.3203735351562,0.9889442324638367
221,1004.9611206054688,817.036865234375,0.8488802313804626,972.96875,693.4976806640625,0.00024548699730075896,652.692626953125,573.9815673828125,0.9904329776763916
222,1002.2864990234375,815.174072265625,0.21632890403270721,964.2139892578125,668.8546142578125,0.00026148578035645187,674.7479858398438,575.5301513671875,0.991591215133667
223,1010.0224609375,891.2445068359375,0.9815497398376465,1038.128662109375,867.7973022460938,0.0009005141328088939,710.5929565429688,582.7103881835938,0.9998098611831665
224,1117.365966796875,935.1541748046875,0.9853119254112244,1061.05517578125,868.3853759765625,0.00019784513278864324,735.1880493164062,580.7755737304688,0.9990971684455872
225,1156.286376953125,932.0543823242188,0.9879330396652222,1127.873291015625,925.8194580078125,0.016285492107272148,759.2568359375,579.375,0.9983807802200317
226,1223.8372802734375,932.5438232421875,0.9996464252471924,1145.86279296875,869.47802734375,7.082297815941274e-05,776.0266723632812,580.828369140625,0.9995504021644592
227,1301.6025390625,931.174072265625,0.9977611899375916,1213.676513671875,847.447998046875,0.00010867642413359135,784.974853515625,633.091796875,0.9988830089569092
228,1371.5543212890625,930.466064453125,0.9970354437828064,1310.915283203125,879.0776977539062,0.0001478741323808208,810.0573120117188,665.7680053710938,0.9304403066635132
229,1454.080078125,933.50927734375,0.9724178910255432,1480.8453369140625,982.8192138671875,0.8241338729858398,1021.7041625976562,684.1072998046875,0.9720299243927002
230,1531.03955078125,929.6007080078125,0.877148449420929,1242.432861328125,755.08447265625,0.00018323470430914313,1072.5892333984375,656.4730834960938,0.9959915280342102
231,1604.77685546875,930.0590209960938,0.9999974370002747,1556.8433837890625,912.3065795898438,0.0014670873060822487,1126.093017578125,630.993408203125,0.9997179508209229
232,1616.1961669921875,928.6359252929688,0.9994098544120789,1526.395751953125,860.8645629882812,4.317756975069642e-05,1197.53759765625,630.3923950195312,0.9882540106773376
233,1679.575927734375,890.7394409179688,0.9706400632858276,1647.147705078125,876.4207763671875,0.00019188279111403972,1260.6229248046875,630.8475341796875,0.9999752640724182
234,1722.0194091796875,878.151123046875,0.9999205470085144,1726.615478515625,903.6023559570312,0.29060763120651245,1327.3829345703125,623.3439331054688,0.9887900352478027
235,1722.02001953125,888.3470458984375,0.9999944567680359,1715.30517578125,900.730224609375,0.08897963911294937,1403.7763671875,634.881103515625,0.9997376203536987
236,1721.819580078125,902.6392822265625,0.7905795574188232,1335.4166259765625,651.2962036132812,0.00021901581203565001,1505.0394287109375,637.9000854492188,0.9973146319389343
237,1101.9163818359375,661.679443359375,0.00034046912332996726,1363.0296630859375,617.1663208007812,0.00018510948575567454,1582.34228515625,619.3897705078125,0.941895604133606
238,956.84423828125,600.7138061523438,0.0004065592656843364,1294.741943359375,598.3961791992188,0.0002257560845464468,1624.4805908203125,586.4155883789062,0.980876088142395
239,957.9483032226562,600.9203491210938,0.0004066070541739464,1011.1800537109375,599.3961181640625,0.00043094015563838184,1098.3642578125,593.1946411132812,0.00034504421637393534
240,959.0265502929688,601.10400390625,0.00040550302946940064,1008.5315551757812,601.0103759765625,0.0004405010840855539,1036.755126953125,593.9594116210938,0.0003734393394552171
241,958.3244018554688,601.4072265625,0.00040515168802812696,1024.347900390625,600.8560180664062,0.0004134026821702719,1709.1817626953125,611.4684448242188,0.8448038101196289
242,958.3239135742188,601.3980712890625,0.0004053606535308063,1035.2103271484375,601.1080322265625,0.000399758224375546,1729.2213134765625,615.1836547851562,0.861304759979248
243,958.198486328125,601.3168334960938,0.0004057985788676888,1052.8272705078125,601.6815185546875,0.0003851975197903812,1703.7845458984375,613.1034545898438,0.9745098352432251
244,957.9618530273438,601.6270751953125,0.0004060483770444989,1306.4727783203125,605.656005859375,0.0002806399133987725,1694.1190185546875,609.2927856445312,0.9985908269882202
245,957.8807983398438,601.7435913085938,0.00040508562233299017,1529.1871337890625,608.7951049804688,0.00021170910622458905,1688.23046875,607.21337890625,0.9997024536132812
246,958.2844848632812,601.7843017578125,0.000404880556743592,1051.1561279296875,600.2501831054688,0.00038439425406977534,1684.574462890625,606.77685546875,0.985548734664917
247,960.27294921875,601.8433837890625,0.0004034288867842406,1010.3741455078125,599.5299682617188,0.00043052059481851757,1038.1072998046875,592.0186767578125,0.0003744674613699317
248,962.8187866210938,601.9656982421875,0.00040160625940188766,1012.9801025390625,599.5479125976562,0.0004251645295880735,1037.86865234375,591.3034057617188,0.00037160608917474747
249,964.97216796875,602.1305541992188,0.00039902975549921393,1015.5950927734375,599.9605712890625,0.0004217270761728287,1037.9095458984375,591.0074462890625,0.00037158175837248564
250,961.4199829101562,601.9146728515625,0.0004029386618640274,1011.958984375,600.4069213867188,0.000425503880251199,1038.1912841796875,592.521240234375,0.0003711527388077229
251,959.3290405273438,601.7493896484375,0.0004044370725750923,1032.419677734375,601.2798461914062,0.00039620863390155137,1700.4183349609375,613.3267822265625,0.8636705875396729
252,958.4508666992188,601.7216796875,0.0004049249109812081,1117.2010498046875,604.926025390625,0.0003605166857596487,1693.950927734375,620.712158203125,0.9950094819068909
253,958.4533081054688,601.80517578125,0.00040520852780900896,1267.9962158203125,612.4735717773438,0.00031300686532631516,1691.5645751953125,629.5202026367188,0.9997109770774841
254,958.8069458007812,601.8804321289062,0.00040464638732373714,1362.5177001953125,613.9544677734375,0.00023921423417050391,1687.3538818359375,625.9066772460938,0.9992982149124146
255,1420.2640380859375,821.2996826171875,0.9999999403953552,1471.398681640625,839.4244995117188,0.8372828960418701,1674.1392822265625,634.3297729492188,0.9964821338653564
256,1410.76025390625,831.95556640625,0.876944899559021,1436.6507568359375,843.8738403320312,0.783917248249054,1664.2244873046875,636.371337890625,0.9989728927612305
257,1365.459228515625,847.1588134765625,0.9999127984046936,1401.397216796875,845.8402709960938,0.5920584797859192,1647.004150390625,634.3423461914062,0.9999781847000122
258,1359.303955078125,820.2510986328125,0.9999998807907104,1396.9144287109375,843.4528198242188,0.7144429683685303,1631.069091796875,631.0011596679688,0.9999785423278809
259,1306.5284423828125,813.6600952148438,0.9987081289291382,1379.447509765625,844.6722412109375,0.6888641119003296,1628.5782470703125,627.5859985351562,0.9993162751197815
260,1254.961669921875,811.3759765625,0.938489556312561,1346.9365234375,839.2996826171875,0.26790863275527954,1625.926025390625,629.5467529296875,0.9999609589576721
261,1244.761962890625,788.1295166015625,0.9799302220344543,1304.3052978515625,777.5066528320312,0.0017757726600393653,1606.9632568359375,622.7117919921875,0.988997220993042
262,1242.483642578125,787.4674682617188,0.9972309470176697,1379.83203125,683.7758178710938,9.90185362752527e-05,1593.2174072265625,613.4453125,0.9964644312858582
263,1236.009765625,781.3192138671875,0.999980092048645,1404.1287841796875,664.6719360351562,6.750198372174054e-05,1585.650390625,604.84033203125,0.9940398931503296
264,1222.2415771484375,777.568115234375,0.9999811053276062,1235.8326416015625,774.3485107421875,0.9126296639442444,1598.927001953125,612.6007690429688,0.9880607724189758
265,1190.3807373046875,774.9540405273438,0.999332845211029,1232.307373046875,777.5089111328125,0.8885393738746643,1595.6527099609375,610.7977294921875,0.9973543882369995
266,1183.2286376953125,755.8116455078125,0.8378235101699829,1240.8663330078125,790.4529418945312,0.4213230609893799,1593.9818115234375,616.0055541992188,0.9987549185752869
267,1181.4000244140625,776.1762084960938,0.9995368719100952,1251.871826171875,826.8800048828125,0.5482852458953857,1589.6993408203125,623.951171875,0.9894807934761047
268,1180.30224609375,764.6416015625,0.9737463593482971,1256.94287109375,829.4559326171875,0.9100551605224609,1586.1673583984375,619.590087890625,0.988102376461029
269,1172.41015625,743.2844848632812,0.9999962449073792,1256.956787109375,828.0074462890625,0.9559202194213867,1576.395751953125,603.5437622070312,0.986163854598999
270,1170.160888671875,742.4075317382812,0.9999998807907104,1251.94091796875,828.4009399414062,0.9863938689231873,1573.0650634765625,589.7028198242188,0.9985154271125793
271,1174.6400146484375,738.9532470703125,0.9999998807907104,1259.815185546875,825.8094482421875,0.9960502982139587,1569.16259765625,577.0551147460938,0.9949276447296143
272,1173.7880859375,740.542236328125,0.9999998807907104,1256.701171875,825.4154663085938,0.9975162148475647,1566.84521484375,577.90185546875,0.9994913935661316
273,1172.7076416015625,741.1029052734375,0.9999999403953552,1256.3785400390625,822.3148803710938,0.994811475276947,1567.457763671875,581.0572509765625,0.9981362819671631
274,1173.3033447265625,741.9656982421875,0.9999998211860657,1262.997314453125,820.1932373046875,0.9912305474281311,1572.86181640625,586.0834350585938,0.9967881441116333
275,1166.2874755859375,741.3385009765625,0.9998965859413147,1272.600830078125,818.7066040039062,0.8355717062950134,1576.2767333984375,584.9751586914062,0.9945727586746216
276,1133.110595703125,743.414306640625,0.7069377303123474,1278.4742431640625,796.458740234375,0.7024049162864685,1575.072265625,579.0352172851562,0.9953917860984802
277,958.60205078125,602.4561767578125,0.0004073118034284562,1468.3182373046875,592.1303100585938,0.0006921547465026379,1568.827392578125,579.781494140625,0.9918336868286133
278,958.3818359375,602.2284545898438,0.0004048068658448756,1426.1424560546875,593.0098876953125,0.00036147903301753104,1563.1783447265625,580.3342895507812,0.9974978566169739
279,957.9478759765625,601.9814453125,0.00040599776548333466,1404.3853759765625,591.7579956054688,0.00029205670580267906,1557.135498046875,578.4039916992188,0.9982584118843079
280,957.886474609375,601.8233032226562,0.00040446867933496833,1503.0638427734375,588.6288452148438,0.061284229159355164,1539.4478759765625,577.542236328125,0.9999344348907471
281,958.1176147460938,601.9786987304688,0.0004054816090501845,1509.070068359375,587.7019653320312,0.08359924703836441,1541.91064453125,576.9791259765625,0.9976367950439453
282,957.9844360351562,601.7953491210938,0.0004067416302859783,1520.8624267578125,586.42626953125,0.07673379778862,1549.845947265625,576.5426635742188,0.9987154006958008
283,957.5694580078125,601.5460815429688,0.00040475314017385244,1514.9349365234375,583.4227294921875,0.03469141945242882,1553.522216796875,574.005126953125,0.9957257509231567
284,957.0894165039062,601.2886962890625,0.00040471868123859167,1482.5,583.6573486328125,0.0035203960724174976,1553.5098876953125,573.2511596679688,0.9939752221107483
285,956.8983764648438,601.1507568359375,0.0004050745046697557,1487.65625,581.3326416015625,0.007522759959101677,1550.78125,571.6182861328125,0.9982285499572754
286,957.673095703125,601.67138671875,0.0004044080851599574,1424.3157958984375,580.9058227539062,0.00030284066451713443,1553.019287109375,568.9776000976562,0.9917953014373779
287,957.9766845703125,601.8507690429688,0.00040401931619271636,1354.348388671875,576.5152587890625,0.0001950948208104819,1544.648193359375,561.169677734375,0.9897062182426453
288,957.6130981445312,601.6283569335938,0.00040462991455569863,1468.1767578125,552.4420776367188,0.007290090434253216,1527.684814453125,547.8834838867188,0.9967466592788696
289,957.1240844726562,601.3013305664062,0.0004043138469569385,1456.6986083984375,553.6895141601562,0.004351365379989147,1526.5238037109375,548.0665283203125,0.9962176084518433
290,956.9546508789062,601.1277465820312,0.00040474190609529614,1442.1614990234375,555.371337890625,0.004698127508163452,1517.0146484375,550.263916015625,0.9998345971107483
291,957.8819580078125,602.4409790039062,0.0004018378967884928,1471.1988525390625,550.7577514648438,0.03282206133008003,1518.599365234375,548.2175903320312,0.9971654415130615
292,1065.5592041015625,764.208740234375,0.6285176873207092,1248.3565673828125,770.6290893554688,0.017636585980653763,1535.3109130859375,557.4188842773438,0.9950810670852661
293,1060.8367919921875,770.4896850585938,0.9579616785049438,1252.8953857421875,809.3115234375,0.810268223285675,1557.613525390625,568.25,0.9979345202445984
294,1060.430419921875,769.8053588867188,0.9692225456237793,1253.389404296875,811.4104614257812,0.9298661947250366,1562.6611328125,576.410400390625,0.9984121322631836
295,1063.9798583984375,770.5130615234375,0.9498193264007568,1251.971435546875,813.9028930664062,0.9067333936691284,1563.4378662109375,581.5572509765625,0.9972772002220154
296,1058.9569091796875,751.847412109375,0.9397346377372742,1258.432373046875,773.134521484375,0.8211344480514526,1567.7266845703125,583.78759765625,0.998100757598877
297,1255.943115234375,753.89306640625,0.4820600748062134,1280.630859375,762.880126953125,0.9911314845085144,1581.8319091796875,583.2368774414062,0.9988995790481567
298,1103.06396484375,638.9451904296875,0.0055241878144443035,1264.219482421875,736.3114013671875,0.7122745513916016,1594.4219970703125,580.8153076171875,0.9983704090118408
299,1161.078369140625,590.9136962890625,0.7828122973442078,1244.0374755859375,696.8399047851562,0.970994234085083,1617.715576171875,587.5089721679688,0.9996097683906555
300,974.1392211914062,606.5167846679688,0.0004500450741034001,1314.779296875,737.3931884765625,0.1892467737197876,1610.6473388671875,578.1978149414062,0.99900221824646
301,977.34765625,606.8516235351562,0.00042355083860456944,1315.75732421875,750.7994384765625,0.5019016861915588,1613.5283203125,577.2062377929688,0.9955589771270752
302,961.7335205078125,602.435791015625,0.000411549408454448,1361.676513671875,662.3460083007812,0.00012573845742736012,1619.2939453125,579.2986450195312,0.9979614019393921
303,966.3353271484375,604.9873046875,0.00042884735739789903,1320.03515625,760.7495727539062,0.43952155113220215,1603.980712890625,570.0279541015625,0.9985532164573669
304,1234.2598876953125,738.0819702148438,0.6412903070449829,1290.70263671875,769.253662109375,0.9977794289588928,1600.8919677734375,564.3385620117188,0.9997960329055786
305,1208.9232177734375,745.0598754882812,0.45171058177948,1295.501708984375,778.5621337890625,0.9841198921203613,1598.8104248046875,563.509765625,0.9930202960968018
306,1233.4171142578125,780.7322998046875,0.9999697804450989,1287.5567626953125,825.6599731445312,0.9040231108665466,1596.6658935546875,561.2450561523438,0.9974603652954102
307,1237.8045654296875,782.6041259765625,0.9999992251396179,1351.155029296875,887.162353515625,0.8766268491744995,1596.1094970703125,559.623779296875,0.9988002181053162
308,1232.9051513671875,780.5188598632812,0.9999998211860657,1350.38134765625,891.7053833007812,0.9796594381332397,1601.94140625,558.9315185546875,0.9995855093002319
309,1230.31103515625,781.209716796875,0.9999997615814209,1348.622802734375,900.0109252929688,0.947020411491394,1597.4398193359375,560.0896606445312,0.9981186985969543
310,1236.2471923828125,781.7977905273438,0.9999994039535522,1349.379150390625,905.071533203125,0.9980703592300415,1600.117431640625,561.396728515625,0.9996193647384644
311,1243.89111328125,788.5301513671875,0.9678549766540527,1355.8131103515625,897.6273803710938,0.9988347291946411,1596.8106689453125,560.3073120117188,0.9990295767784119
312,1256.8951416015625,817.3262939453125,0.9707290530204773,1359.020263671875,895.44580078125,0.9997261762619019,1597.3428955078125,558.5922241210938,0.9984533190727234
313,1269.8580322265625,818.5325927734375,0.9422920942306519,1357.17041015625,894.2687377929688,0.988690972328186,1593.4095458984375,561.8182373046875,0.9995728731155396
314,1273.4630126953125,834.3858642578125,0.12200745940208435,1352.3367919921875,895.481201171875,0.9954978823661804,1591.9017333984375,563.5802001953125,0.9957146644592285
315,1261.21923828125,817.4701538085938,0.9838855862617493,1350.0858154296875,891.5608520507812,0.9972472786903381,1589.1220703125,564.6180419921875,0.9994596838951111
316,1241.695068359375,783.2582397460938,0.9999872446060181,1354.4197998046875,897.4817504882812,0.9369858503341675,1596.0029296875,563.9259033203125,0.9996200203895569
317,1232.868896484375,781.0917358398438,0.9999998211860657,1359.9803466796875,904.1292724609375,0.9586445093154907,1600.0745849609375,562.9360961914062,0.9999508857727051
318,1226.8275146484375,780.9949340820312,0.9999855756759644,1354.399658203125,893.5167846679688,0.8968672156333923,1595.0965576171875,562.101806640625,0.999326765537262
319,1190.32763671875,756.7183837890625,0.6668415069580078,1244.2354736328125,782.66748046875,0.8263459801673889,1588.8594970703125,558.3417358398438,0.9992730021476746
320,1185.1280517578125,775.7057495117188,0.9998465776443481,1273.1629638671875,828.1559448242188,0.9308376312255859,1582.0936279296875,555.744140625,0.9980811476707458
321,1175.6715087890625,747.2422485351562,0.9991676807403564,1260.140380859375,826.4237670898438,0.9954522848129272,1571.1146240234375,550.5333862304688,0.999330461025238
322,1145.12451171875,747.8250732421875,0.7749174237251282,1251.1871337890625,823.814208984375,0.9842256307601929,1551.98291015625,547.2430419921875,0.9941596984863281
323,1138.4898681640625,772.0809936523438,0.7070077657699585,1254.3126220703125,818.2254028320312,0.9803820848464966,1528.3531494140625,540.0509033203125,0.9998230934143066
324,962.2833251953125,605.49658203125,0.0003990715485997498,1520.75,540.19775390625,0.5885341763496399,1520.6256103515625,537.9203491210938,0.9998052716255188
325,957.2780151367188,601.4501953125,0.00040822301525622606,1526.168212890625,537.814208984375,0.680341362953186,1521.4129638671875,536.455322265625,0.9999510645866394
326,956.4262084960938,600.739990234375,0.00040780066046863794,1528.635009765625,540.3384399414062,0.5645219087600708,1525.7147216796875,540.7040405273438,0.9999703168869019
327,956.3253173828125,600.7097778320312,0.00040771026397123933,1527.054931640625,539.7584228515625,0.5828126072883606,1524.7119140625,539.3735961914062,0.9999947547912598
328,956.8032836914062,601.1491088867188,0.0004068193375132978,1516.6357421875,543.0134887695312,0.41420310735702515,1525.4095458984375,542.7954711914062,0.999170184135437
329,956.943115234375,601.2513427734375,0.0004068902926519513,1509.3529052734375,543.1714477539062,0.3840424716472626,1521.138671875,542.5859375,0.9993515610694885
330,956.74072265625,601.1022338867188,0.0004062984371557832,1513.3568115234375,540.573486328125,0.4730067551136017,1517.9815673828125,539.5689697265625,0.9999931454658508
331,956.5904541015625,601.0540161132812,0.00040705996798351407,1471.3248291015625,550.0421752929688,0.020956050604581833,1522.214599609375,546.0621337890625,0.998994767665863
332,956.5076293945312,600.88720703125,0.00040663735126145184,1495.029296875,544.7543334960938,0.189858078956604,1517.9661865234375,543.1796264648438,0.9985027313232422
333,1052.51708984375,773.865478515625,0.971741259098053,1283.2955322265625,627.6436157226562,0.0001511114533059299,1521.67724609375,548.4122314453125,0.9948598146438599
334,1013.6311645507812,773.8826904296875,0.8627032041549683,1250.817626953125,788.653076171875,0.45962226390838623,1521.1131591796875,547.6572875976562,0.997057318687439
335,1007.0538940429688,755.3177490234375,0.7592464685440063,1252.1331787109375,786.5188598632812,0.6479191780090332,1539.27978515625,557.8751831054688,0.9909284114837646
336,1041.5687255859375,749.0069580078125,0.8458302021026611,1250.3094482421875,779.6246948242188,0.8241733312606812,1566.4935302734375,574.1649169921875,0.998825192451477
337,1017.021484375,746.2457275390625,0.8260411024093628,1248.8648681640625,774.4591064453125,0.9190779328346252,1569.987548828125,579.843505859375,0.9995604157447815
338,1036.337890625,742.964111328125,0.8369519114494324,1271.293701171875,763.82421875,0.9689415693283081,1575.3414306640625,582.0433959960938,0.9984806776046753
339,1162.022216796875,590.2163696289062,0.9870346784591675,1249.6434326171875,696.7002563476562,0.9879934191703796,1619.6856689453125,583.5235595703125,0.9991940259933472
340,1166.9176025390625,595.2531127929688,0.35477566719055176,1245.5205078125,666.15576171875,0.9678167104721069,1613.626220703125,574.3888549804688,0.998125433921814
341,1173.531005859375,588.2501220703125,0.5468318462371826,1245.7186279296875,663.8778686523438,0.9744130373001099,1615.1685791015625,573.8898315429688,0.999952495098114
342,1166.2830810546875,588.5547485351562,0.77459716796875,1249.3868408203125,684.2559814453125,0.8394712209701538,1618.51904296875,573.6397705078125,0.9998300671577454
343,1141.27392578125,602.8594970703125,0.46146345138549805,1252.532958984375,700.7779541015625,0.8887696862220764,1598.2740478515625,564.5469360351562,0.9961457252502441
344,1103.360107421875,638.7297973632812,0.0019141093362122774,1273.4095458984375,741.265625,0.7500381469726562,1556.336669921875,549.2030029296875,0.9980050921440125
345,1244.5638427734375,752.065673828125,0.2370784729719162,1276.6397705078125,761.1652221679688,0.9992516040802002,1540.6466064453125,547.2991943359375,0.9973862767219543
346,1123.9716796875,743.9447631835938,0.9263880848884583,1273.2364501953125,768.8528442382812,0.9461187124252319,1531.08251953125,547.1397094726562,0.9959918260574341
347,984.014892578125,618.9734497070312,0.00036256539169698954,1277.13330078125,797.8323974609375,0.8235282897949219,1535.8890380859375,550.0108032226562,0.9989845156669617
348,967.392578125,608.65576171875,0.00038919347571209073,1275.8843994140625,805.5065307617188,0.7698953151702881,1540.029052734375,550.0303344726562,0.9996734857559204
